ID,region,county,lat,long,condition_rate,inspection_date,bridge_length_ft,curb_to_curb_width_ft,deck_area_sq_ft,aadt,year_of_aadt,material,structure,year,popz
6610,7,#N/A,44.89120002,-73.84004203,6.48,42859,33,34,1419,-0.3,2016,6,3,1988,-0.6
6611,0,#N/A,40.80712702,-73.38063601,6.28,43116,57,24,2500,-0.3,2005,2,8,1949,1.9
6612,0,#N/A,40.80733098,-73.38074605,6.28,43126,57,24,2144,-0.3,2005,2,8,1949,1.9
6613,8,#N/A,41.31781399,-73.90532295,4.68,42880,112,22,3281,-0.3,2017,4,3,1939,1
6614,3,#N/A,43.45765404,-76.48774598,6.01,43321,49,25.9,1848,-0.3,2015,6,6,2002,-0.5
6615,1,#N/A,44.06142504,-73.51000804,6.9,43305,33,30,1294,-0.3,2014,2,12,2014,-0.6
6616,5,#N/A,42.110054,-78.77899495,6.13,43213,114,39.5,4913,-0.3,2014,4,3,1970,-0.6
6617,6,#N/A,42.04978001,-76.77586505,5.78,43011,273,40,11426,-0.3,2017,12,3,1987,-0.6
6618,4,#N/A,42.73944199,-78.18550106,6,43019,30,43.6,1309,-0.3,2014,2,19,2007,-0.6
6619,4,#N/A,42.74023096,-78.13582798,6.59,43273,64.37,33.5,3547,-0.3,2014,6,6,1998,-0.6
6620,0,#N/A,40.70100795,-73.492503,4.44,42949,64,41,3600,-0.3,2016,2,12,1931,1.7
6621,0,#N/A,40.70131,-73.49248199,5,42949,74,41,4100,-0.3,2016,2,12,1957,1.7
6622,3,#N/A,42.93100303,-76.33130295,3,42965,34,0,1800,-0.3,2014,4,19,1971,0.1
6623,8,#N/A,41.05885999,-73.97076103,5,43321,79,34,3879,-0.3,2015,2,8,1956,-0.1
6624,8,#N/A,41.05925197,-73.970736,5,43321,79,34,3871,-0.3,2015,2,8,1956,-0.1
6625,10,#N/A,40.644766,-73.79456894,6.75,43329,298,24,8940,-0.3,1992,5,3,2013,3.4
6626,10,#N/A,40.75878504,-73.99746606,4.25,43328,157,46.8,9400,-0.3,2016,4,3,1935,2.2
6627,2,#N/A,43.03230501,-75.40057799,4.47,42948,62,29.8,2000,-0.3,2016,4,4,1928,-0.3
6628,9,#N/A,42.06170825,-75.80088945,6,42915,25,29.9,929,-0.3,2014,2,19,2007,-0.4
6629,5,#N/A,42.171774,-78.94936906,6.95,43377,79,27.6,3256,-0.3,2016,6,6,1932,-0.6
6630,9,#N/A,42.09395403,-75.82301596,6.23,43369,48,39.3,2006,-0.3,2015,6,6,1962,-0.4
6631,0,#N/A,40.76445703,-72.99477905,6.38,43179,29,30,1088,-0.3,2017,6,2,1988,1.9
6632,2,#N/A,43.15437899,-75.71809497,6.65,43049,161,40,6971,-0.3,2011,4,3,2013,-0.3
6633,8,#N/A,41.367152,-74.49627295,4.41,42907,139,29.3,4350,-0.3,2015,4,3,1961,-0.1
6634,1,#N/A,42.66961601,-73.74896997,5.87,42922,447,64,33078,-0.3,2011,4,3,1971,-0.2
6635,10,#N/A,40.82875304,-73.93287397,6.05,43103,125,26,4190,-0.3,1996,2,6,1976,1.8
6636,5,#N/A,42.84825301,-78.78089496,6,42895,231,46,12200,-0.3,2017,5,3,1968,0.9
6637,4,#N/A,43.30355098,-77.79385694,6.48,43032,81,33.5,3983,-0.3,2015,6,6,2007,0.6
6638,10,#N/A,40.62176,-74.17735403,4.72,43292,96,0,2700,-0.3,2013,3,19,1968,0.1
6639,6,#N/A,42.26106298,-76.95672395,4,43245,26,33,1375,-0.3,2015,10,19,1994,-0.6
6640,6,#N/A,42.23883004,-76.95762394,7,43216,32,0,3425,-0.3,2015,2,19,1994,-0.6
6641,6,#N/A,42.23047195,-76.962334,6.33,43276,153,39.4,6503,-0.3,2015,11,3,2004,-0.6
6642,6,#N/A,42.22930903,-76.96387095,6.78,43270,168,39.4,7106,-0.3,2015,4,3,2004,-0.6
6643,9,#N/A,42.09619302,-75.82171,5.96,42894,52,36.7,2080,-0.3,2009,4,3,2007,-0.4
6644,9,#N/A,42.09643696,-75.82172898,6.05,42894,52,36.7,2080,-0.3,2009,4,3,2007,-0.4
6645,7,#N/A,43.792609,-75.53980499,7,43307,23,40,968,-0.3,2016,10,19,1985,-0.7
6646,2,#N/A,42.97546399,-75.58807999,6.59,42909,47,44.5,2327,-0.3,2016,6,6,1965,-0.6
6647,7,#N/A,43.78737603,-75.50651094,6.08,42914,225,40,9200,-0.3,2016,11,3,1975,-0.7
6648,3,#N/A,42.92995301,-76.60318206,3,42984,30,42.3,2100,-0.3,2011,2,19,1930,-0.6
6649,10,#N/A,40.74989598,-73.77417506,4.17,43242,118,50,8472,-0.3,2011,4,3,1961,3.4
6650,4,#N/A,43.11796143,-77.55648211,7,43418,30,33,1410,-0.3,2017,2,19,2014,0.6
6651,1,#N/A,42.64903304,-73.93528796,5.9,43286,49,32,2411,-0.3,2015,2,6,1998,-0.2
6652,1,#N/A,42.64575401,-73.95028169,6.27,43286,31,32.5,1116,-0.3,2015,2,8,2004,-0.2
6653,7,#N/A,44.66891402,-73.71136303,6,42872,28,40,1596,-0.3,2017,3,19,1958,-0.6
6654,4,#N/A,42.7633728,-78.31431734,5.09,43262,112.42,34,4171,-0.3,2017,6,6,1985,-0.6
6655,4,#N/A,42.77100103,-78.37554404,4.05,43319,39,30,1275,-0.3,2017,4,3,1928,-0.6
6656,9,#N/A,42.040769,-76.16465,6.59,43033,48,26,1411,-0.3,2016,6,6,2013,-0.6
6657,6,#N/A,42.15723401,-77.07704095,6.76,43012,133,25,3711,-0.3,2010,11,3,1995,-0.5
6658,2,#N/A,42.94024898,-74.18659698,3.96,42942,70,20.5,2310,-0.3,2014,9,12,1912,-0.6
6659,2,#N/A,43.18253926,-75.33110507,5.31,43409,161,26,4524,-0.3,2014,3,12,1921,-0.3
6660,8,#N/A,41.10207303,-74.06930298,5.31,42829,159,103,17808,-0.3,2011,4,3,1954,-0.1
6661,6,#N/A,42.06358997,-78.16837802,6.04,42907,46,40,2400,-0.3,2017,6,6,1975,-0.6
6662,10,#N/A,40.53904097,-74.18359705,5.82,42992,108,44,6500,-0.3,2017,4,3,1940,0.1
6663,8,#N/A,41.64508703,-73.785506,3.85,43214,40,27.2,1200,-0.3,2013,4,3,1931,-0.2
6664,5,#N/A,42.85075099,-78.60630101,6.23,43444,220,30,7326,-0.3,2017,4,3,1948,0.9
6665,5,#N/A,42.10526403,-78.89956196,6.49,43223,95,39,3990,-0.3,2014,4,3,1971,-0.6
6666,5,#N/A,42.10017997,-78.86097397,6.43,43430,609,30.2,20280,-0.3,2014,4,3,1967,-0.6
6667,8,#N/A,41.34391198,-74.13805105,5,43230,21,0,1400,-0.3,2015,4,19,1974,-0.1
6668,4,#N/A,42.97317454,-77.14078001,6.12,43367,298,31,9834,-0.3,2015,4,3,1953,-0.5
6669,4,#N/A,42.97536299,-77.14127805,6.12,43292,151,34,5436,-0.3,2015,4,3,1989,-0.5
6670,2,#N/A,42.93686144,-74.19272988,4.05,43367,34,58.7,2819,-0.3,2013,9,12,1900,-0.6
6671,8,#N/A,41.13816301,-74.11861204,6.42,42956,76,38.2,3055,-0.3,2015,6,6,1965,-0.1
6672,9,#N/A,42.25647898,-76.50740499,7,43220,37,0,2072,-0.3,2015,4,19,1968,-0.6
6673,2,#N/A,43.03964597,-75.08531595,5.13,42839,195,28,6500,-0.3,2014,4,3,1968,-0.6
6674,0,#N/A,40.83496902,-72.74617794,5.61,42989,337,41,14828,-0.3,2014,4,3,1970,1.9
6675,6,#N/A,42.38924399,-77.39115702,5.45,42850,362,39,15204,-0.3,2016,4,3,1973,-0.5
6676,6,#N/A,42.37113597,-77.43589903,5.83,43222,176,39,7400,-0.3,2016,4,3,1970,-0.5
6677,6,#N/A,42.38901997,-77.39495801,4.93,42936,188,39,8000,-0.3,2016,6,6,1973,-0.5
6678,6,#N/A,42.38873898,-77.40002506,4.47,42935,112,39,4700,-0.3,2016,4,3,1973,-0.5
6679,6,#N/A,42.38464804,-77.413004,6.08,42957,82,39,3400,-0.3,2016,6,23,1970,-0.5
6680,4,#N/A,43.003041,-77.66929606,5.46,43251,294,66,22344,-0.3,2017,5,3,1976,0.6
6681,5,#N/A,43.03110903,-78.58878106,4.34,43228,38.5,38,1632,-0.3,2016,6,6,1966,0.9
6682,5,#N/A,42.87683102,-78.85438798,5.94,43368,378,28,15120,-0.3,2015,12,3,1998,0.9
6683,5,#N/A,42.079653,-79.36747596,5.23,43026,208,48,10712,-0.3,2017,7,6,1976,-0.5
6684,5,#N/A,43.07821303,-78.96103896,6.2,43374,116,37,5220,-0.3,2016,11,3,1977,-0.3
6685,7,#N/A,43.556,-75.564,7,43047,27,40,1620,-0.3,2015,2,8,2017,-0.7
6686,3,#N/A,43.07628698,-76.17399697,6.01,42879,143,24.4,4000,-0.3,2010,11,3,1987,0.1
6687,3,#N/A,43.07711798,-76.17479298,5.98,42879,200,21.4,4900,-0.3,2010,11,3,1987,0.1
6688,0,#N/A,40.76668103,-73.57689701,5.75,43251,136,34,7385,-0.3,2017,6,6,1998,1.7
6689,8,#N/A,41.38986202,-73.61926703,3.66,43075,84,29.5,2856,-0.3,2017,2,12,1930,-0.5
6690,8,#N/A,41.72788303,-73.71546994,7,42990,54,34,2063,-0.3,2015,6,6,2017,-0.2
6691,5,#N/A,42.8754692,-78.86329465,3.47,43073,830,44,46480,-0.3,2016,4,3,1960,0.9
6692,3,#N/A,42.45443592,-76.49988689,4.98,43390,115,30,3853,-0.3,2017,4,11,1934,-0.5
6693,5,#N/A,42.59154797,-78.94096506,3.97,43217,23,35,1065,-0.3,2017,2,2,1931,0.9
6694,5,#N/A,42.58139802,-78.94109296,6.61,42954,66,44,3043,-0.3,2017,6,6,1990,0.9
6695,5,#N/A,42.52202798,-78.93257695,6.66,43368,283,39.4,12088,-0.3,2017,6,3,2008,0.9
6696,5,#N/A,42.50959297,-78.93124703,6.46,43371,92,38,3717,-0.3,2017,6,6,1996,0.9
6697,5,#N/A,42.49898198,-78.92884904,6.4,43293,103,38,4141,-0.3,2017,6,6,1996,0.9
6698,5,#N/A,42.15752699,-79.47465195,6.56,42954,143,39,6006,-0.3,2014,11,3,1996,-0.5
6699,5,#N/A,42.154862,-79.49597403,7,43032,37,0,4070,-0.3,2014,2,19,1996,-0.5
6700,5,#N/A,42.15410904,-79.501093,6.68,42951,105,39,4410,-0.3,2014,6,3,1996,-0.5
6701,5,#N/A,42.15565601,-79.52653795,6.63,42990,107,39,4494,-0.3,2014,11,3,1996,-0.5
6702,5,#N/A,42.15682002,-79.56279695,6.61,42978,125,39,5250,-0.3,2014,6,3,1996,-0.5
6703,5,#N/A,42.15680403,-79.56585195,6.07,43067,124,40,5208,-0.3,2014,6,3,1996,-0.5
6704,10,#N/A,40.81485492,-73.93416319,5.32,42872,135,22,3807,-0.3,2001,4,3,1963,2.2
6705,6,#N/A,42.38954797,-77.39161599,5.35,42850,419,54,25559,-0.3,2013,4,3,1973,-0.5
6706,6,#N/A,42.38931901,-77.39534295,5.25,42936,188,39,8000,-0.3,2013,6,6,1973,-0.5
6707,6,#N/A,42.37169395,-77.43539803,5.54,43222,176,39,7400,-0.3,2013,4,3,1970,-0.5
6708,6,#N/A,42.389011,-77.40021595,4.61,42935,112,39,4700,-0.3,2013,4,3,1973,-0.5
6709,6,#N/A,42.38484196,-77.41330599,6.05,42957,82,39,3400,-0.3,2013,6,23,1970,-0.5
6710,10,#N/A,40.62286301,-73.99402195,4.75,43238,91,44,6816,-0.3,2017,6,6,1914,3.9
6711,2,#N/A,43.22227004,-75.59332103,4.92,43040,157,28,5244,-0.3,2016,4,3,1962,-0.3
6712,4,#N/A,43.22108598,-77.99574622,6.63,43403,375,39.4,16006,-0.3,2015,12,3,2010,0.6
6713,9,#N/A,42.02890899,-76.38440105,5.4,43354,721,30,25235,-0.3,2015,5,3,1966,-0.6
6714,8,#N/A,41.19126422,-73.88478491,5.75,42626,1074,28,38664,-0.3,2017,12,3,1996,1
6715,9,#N/A,42.44663403,-74.96558501,6.52,42807,35,35.3,1341,-0.3,2016,6,6,1981,-0.6
6716,3,#N/A,42.48559095,-76.297419,6.49,42998,63,30,2331,-0.3,2016,11,3,1953,-0.5
6717,3,#N/A,42.48270698,-76.29725098,6.23,42998,32,35,1150,-0.3,2016,11,3,1953,-0.5
6718,9,#N/A,42.39994397,-75.17166697,5.02,42839,50,26.2,1900,-0.3,2016,2,5,1933,-0.6
6719,9,#N/A,42.38964498,-75.18517497,4.74,42839,33,36,1400,-0.3,2016,2,5,1933,-0.6
6720,1,#N/A,43.84626498,-73.44084594,4.09,43377,40,36.1,1568,-0.3,2014,3,19,1951,-0.6
6721,1,#N/A,42.55767196,-73.65805003,6.56,42986,45,30.8,1535,-0.3,2015,2,8,2005,-0.4
6722,10,#N/A,40.79586703,-73.953534,4.55,43119,22,40.5,1228,-0.3,2016,9,12,1900,2.2
6723,8,#N/A,41.62435195,-74.19805303,6.19,43069,82,29.5,2739,-0.3,2013,6,6,2015,-0.4
6724,4,#N/A,43.04685204,-77.083807,5.98,42957,84,25.6,3560,-0.3,2016,4,3,1913,-0.6
6725,6,#N/A,42.25669407,-77.78914808,4.46,43187,24,28.2,756,-0.3,2017,2,19,1976,-0.6
6726,3,#N/A,42.66886499,-76.43083804,4.9,43300,79,36,3412,-0.3,2014,3,19,1956,-0.6
6727,1,#N/A,43.43610804,-73.71890002,4.4,42964,28,41,1666,-0.3,2016,2,2,1957,-0.6
6728,4,#N/A,43.315228,-77.727938,6.85,43396,252,34,9525,-0.3,2017,5,3,2013,0.6
6729,4,#N/A,43.315055,-77.727771,6.78,43396,252,34,9525,-0.3,2017,5,3,2014,0.6
6730,0,#N/A,40.88183197,-73.30024695,7,43321,132,37,5953,-0.3,2017,7,6,1990,1.9
6731,6,#N/A,42.21156897,-78.14555804,5.03,43320,139,53,7800,-0.3,2013,4,3,1973,-0.6
6732,6,#N/A,42.679462,-76.96115506,5.43,42906,550,40.1,23100,-0.3,2017,12,3,1982,-0.7
6733,1,#N/A,43.45723602,-73.44365095,6.07,43284,128,43,5888,-0.3,2016,11,3,1980,-0.6
6734,1,#N/A,43.456968,-73.44070604,5.43,43259,281,40,11802,-0.3,2016,12,3,1985,-0.6
6735,5,#N/A,43.24122604,-79.03138795,5.42,43269,132,40,6000,-0.3,2016,4,3,1965,-0.3
6736,5,#N/A,43.24138896,-79.03185597,5.45,43256,132,40,6000,-0.3,2016,4,3,1965,-0.3
6737,5,#N/A,43.17673603,-79.02873901,5.78,42906,122,42.2,5514,-0.3,2016,4,3,1965,-0.3
6738,2,#N/A,43.16466398,-75.00336301,6.69,43439,127,40,5499,-0.3,2017,6,3,2014,-0.6
6739,2,#N/A,43.14590596,-74.97438794,6.14,42975,56,36.5,2118,-0.3,2017,6,3,1997,-0.6
6740,2,#N/A,43.13946404,-74.96954199,7,43068,52,35,2444,-0.3,2017,2,5,2017,-0.6
6741,6,#N/A,42.12472298,-77.98968206,6.34,43384,70,40,3101,-0.3,2014,6,6,2000,-0.6
6742,6,#N/A,42.10329798,-78.03470595,6.06,43341,86,40,3621,-0.3,2014,6,6,1994,-0.6
6743,9,#N/A,41.50268298,-74.55965095,3.59,42907,44,31.6,1400,-0.3,2017,4,3,1928,-0.6
6744,8,#N/A,41.52539358,-74.05496032,4.51,43397,55,33,1925,-0.3,2015,4,3,1977,-0.1
6745,4,#N/A,42.98136449,-77.58400778,6,43280,47,0,2900,-0.3,2017,2,19,1977,0.6
6746,4,#N/A,42.95680598,-77.58878903,6.94,42488,65,32,2685,-0.3,2017,2,19,1996,0.6
6747,9,#N/A,42.37813901,-76.278267,6.33,43340,70,35,2590,-0.3,2014,6,6,1991,-0.5
6748,9,#N/A,42.35703097,-76.19779704,5.62,42914,125,33.8,4588,-0.3,2014,11,3,2001,-0.6
6749,6,#N/A,42.22887103,-77.18856399,6.07,42816,63,44,3553,-0.3,2009,6,6,1983,-0.5
6750,8,#N/A,41.72561799,-74.41522805,4.84,43335,95,40,4118,-0.3,2016,6,6,1998,-0.4
6751,8,#N/A,41.72670403,-74.48767501,5.65,43381,203,40,8526,-0.3,2016,12,3,1950,-0.4
6752,10,#N/A,40.83193497,-73.87385196,4.44,42887,91,50,7300,-0.3,2017,4,3,1948,1.8
6753,4,#N/A,43.33698702,-77.79838802,4,43049,22,64,2376,-0.3,2017,2,8,1950,0.6
6754,4,#N/A,43.33832996,-77.80502097,6,43021,55,58.9,6204,-0.3,2017,3,19,1950,0.6
6755,4,#N/A,43.11643603,-77.68292297,5.84,43243,29,44,1436,-0.3,2017,2,2,1958,0.6
6756,7,#N/A,44.87115198,-74.24685596,6,43376,26,0,2184,-0.3,2016,2,19,1932,-0.6
6757,3,#N/A,43.24799302,-75.99828898,5.74,43297,85,30.2,3706,-0.3,2017,6,6,2002,-0.5
6758,2,#N/A,43.09204796,-75.90134305,4.43,42570,274,24,8412,-0.3,2014,4,3,1953,-0.6
6759,8,#N/A,41.01212496,-73.92374801,4.27,42984,175,32.5,8225,-0.3,2013,3,8,1954,-0.1
6760,7,#N/A,43.93111,-75.59024897,4.8,43347,104,24.3,2839,-0.3,2014,4,11,1932,-0.7
6761,2,#N/A,42.910807,-74.59843506,5,43238,22.9,57.7,1374,-0.3,2015,2,19,1931,-0.6
6762,2,#N/A,42.93048202,-74.62192396,4.52,43423,130,30.2,4325,-0.3,2015,4,11,1931,-0.6
6763,2,#N/A,42.94130665,-74.18653648,3.75,42681,26,30,5564,-0.3,2016,4,3,1935,-0.6
6764,8,#N/A,40.95619397,-73.79881702,5.9,43389,42,23.7,995,-0.3,1997,2,19,1990,1
6765,9,#N/A,42.05444504,-75.61047697,5.4,42873,136,33.6,4980,-0.3,2009,4,3,1960,-0.4
6766,5,#N/A,43.17601001,-78.57456897,5.52,43424,23,37.3,1065,-0.3,2017,2,2,1916,-0.3
6767,7,#N/A,44.661952,-73.732915,5.55,42835,57,0,1500,-0.3,2016,3,19,1958,-0.6
6768,7,#N/A,44.63875098,-73.75577401,6.5,42949,35,40,1480,-0.3,2016,2,8,1997,-0.6
6769,8,#N/A,41.10437323,-73.79685512,3.84,42993,216,33,8750,-0.3,2016,4,4,1920,1
6770,5,#N/A,42.15370097,-79.40696695,6,42986,37,0,4884,-0.3,2017,2,19,1982,-0.5
6771,5,#N/A,42.18872897,-79.45227305,6.37,43392,75,35.8,2790,-0.3,2017,6,6,1962,-0.5
6772,1,#N/A,43.65846598,-73.79458701,5,42885,33,40,3564,-0.3,2015,3,19,1967,-0.6
6773,3,#N/A,43.56715902,-76.11389797,4.2,42961,263.6,30,7908,-0.3,2015,4,3,1961,-0.5
6774,8,#N/A,41.45305996,-74.35827804,6.38,42838,308,24,8870,-0.3,2017,4,3,1969,-0.1
6775,8,#N/A,41.45353997,-74.35848906,5.96,43215,302,32.8,10993,-0.3,2017,12,3,1998,-0.1
6776,7,#N/A,44.69984296,-73.45057599,3.76,43423,165,30,6930,-0.3,2016,7,6,1979,-0.6
6777,8,#N/A,41.01814802,-73.92881003,5.4,43283,74,34,3552,-0.3,2015,2,8,1954,-0.1
6778,8,#N/A,41.01771335,-73.92880577,5.4,43283,74,34.4,3552,-0.3,2015,2,8,1954,-0.1
6779,8,#N/A,40.98365203,-73.74103298,5.67,43223,70,24,1904,-0.3,2016,4,3,1987,1
6780,6,#N/A,42.21059803,-78.14566705,4.94,43320,139,41,6100,-0.3,2016,4,3,1973,-0.6
6781,3,#N/A,43.05591096,-76.23268005,5.66,43074,262,65,17816,-0.3,2017,4,3,1975,0.1
6782,3,#N/A,42.90013905,-76.16894096,6.54,43396,130,40,5590,-0.3,2015,11,3,2004,0.1
6783,1,#N/A,43.36426697,-73.81664894,4.55,42913,28,32.5,1884,-0.3,2014,2,2,1946,-0.6
6784,1,#N/A,43.32153704,-73.83814603,5,42976,29,33,2117,-0.3,2014,2,19,1932,-0.6
6785,1,#N/A,43.30440303,-73.83294495,6.58,43290,488,31.5,19715,-0.3,2014,12,3,2012,-0.3
6786,0,#N/A,40.80899702,-73.19938499,5.14,43145,269,27,9953,-0.3,2017,4,3,1963,1.9
6787,9,#N/A,42.75974396,-75.02786697,6.26,43382,58,32.2,1984,-0.3,2014,6,6,1994,-0.6
6788,0,#N/A,40.88779799,-73.56519905,4.31,43182,26,24.1,627,-0.3,2017,6,6,1973,1.7
6789,9,#N/A,42.67866103,-74.418198,5.56,43376,160,41,7018,-0.3,2009,4,3,1980,-0.7
6790,9,#N/A,42.67268599,-74.45472995,5.56,43243,205,41,9020,-0.3,2009,12,3,1980,-0.7
6791,9,#N/A,42.67142199,-74.48124096,5.35,43370,108,41.3,4762,-0.3,2009,4,3,1980,-0.7
6792,9,#N/A,42.66784603,-74.48882796,5.21,43335,137,41,6023,-0.3,2009,4,3,1980,-0.7
6793,9,#N/A,42.65798199,-74.50266999,5.49,42907,141,41,6200,-0.3,2009,11,3,1980,-0.7
6794,5,#N/A,42.12695303,-78.94936302,6.5,43221,94,39,3948,-0.3,2013,4,3,1971,-0.6
6795,1,#N/A,43.433226,-73.28302796,6.68,43208,106,32.5,4431,-0.3,2015,6,6,1935,-0.6
6796,0,#N/A,40.60016403,-73.50862999,5.23,43329,73,40,3752,-0.3,2017,2,12,1934,1.7
6797,8,#N/A,41.44539099,-74.026225,4.59,43255,50,32,2075,-0.3,2014,6,6,1996,-0.1
6798,1,#N/A,43.07446897,-73.81253601,5.65,43443,72,26,2398,-0.3,2017,4,3,1956,-0.3
6799,1,#N/A,44.01094704,-73.45617798,5.8,43276,34,30.3,1146,-0.3,2014,4,3,1941,-0.6
6800,8,#N/A,41.61527998,-74.21615798,4.3,43314,62,25.1,1674,-0.3,2014,4,3,1989,-0.4
6801,8,#N/A,41.60617597,-74.18592099,3.17,42888,331,19.9,9103,-0.3,2014,2,12,1915,-0.4
6802,2,#N/A,42.93662199,-74.28121603,4.51,41961,533,22.2,13005,-0.3,2015,4,11,1929,-0.6
6803,6,#N/A,42.00918899,-76.72927496,4.14,42990,145,24.2,3828,-0.3,2015,4,11,1940,-0.6
6804,2,#N/A,42.96801801,-74.62843204,6.19,43238,105,43,4830,-0.3,2016,4,3,1968,-0.6
6805,2,#N/A,42.95589396,-74.62145494,6.9,43277,27,43.2,1234,-0.3,2016,2,19,1973,-0.6
6806,5,#N/A,42.51096597,-79.27730799,7,43047,24,0,3360,-0.3,2015,2,19,1954,-0.5
6807,5,#N/A,42.54464498,-79.16837303,5.91,43224,87,40,4698,-0.3,2015,6,6,1990,-0.5
6808,9,#N/A,42.00833404,-76.480978,4.19,43200,54,35,2014,-0.3,2013,4,3,1931,-0.6
6809,9,#N/A,42.01070503,-76.52636095,7,43025,158,34.2,7616,-0.3,2013,5,3,2017,-0.6
6810,1,#N/A,43.19907802,-73.58118299,4.58,43256,149,34.1,6184,-0.3,2016,4,3,1957,-0.6
6811,1,#N/A,43.25981201,-73.58080499,5.75,42858,330,38.1,13160,-0.3,2016,12,3,1990,-0.6
6812,1,#N/A,43.12828802,-73.58778196,3.58,43364,530,18,9540,-0.3,2016,4,11,1917,-0.6
6813,7,#N/A,44.58429402,-75.15811698,6.66,43342,139,32.4,4600,-0.3,2012,8,13,1994,-0.5
6814,10,#N/A,40.60975202,-74.18200597,5.59,42948,180,50,13320,-0.3,2017,4,3,1973,0.1
6815,8,#N/A,40.93266496,-73.86094003,4.68,42605,188,40,11750,-0.3,2009,4,3,1971,1
6816,6,#N/A,42.15339797,-77.08222604,6.46,43033,407,24.4,11233,-0.3,2014,12,3,1995,-0.5
6817,2,#N/A,42.9617363,-74.24117896,5.46,43404,36,27,1296,-0.3,2015,2,19,1998,-0.6
6818,4,#N/A,42.86477468,-77.3894332,6.44,43320,68.84,0,4117,-0.3,2016,2,19,1965,-0.5
6819,0,#N/A,40.74658699,-73.02956597,4.91,43208,119,33.5,5300,-0.3,2015,8,2,1947,1.9
6820,8,#N/A,42.10685303,-73.82163001,5.18,43041,84,42.2,3713,-0.3,2014,4,3,1926,-0.6
6821,2,#N/A,42.95439302,-74.21433903,3,43033,31,26,983,-0.3,2016,2,12,1900,-0.6
6822,5,#N/A,42.12650099,-78.94984704,6.44,43221,94,39,3948,-0.3,2016,4,3,1971,-0.6
6823,9,#N/A,42.69525399,-75.50073999,6.61,43290,78,29.9,2582,-0.3,2014,6,6,2002,-0.6
6824,5,#N/A,42.20065897,-79.41926695,6.91,42941,82,48,4116,-0.3,2017,6,6,1976,-0.5
6825,5,#N/A,42.23624901,-79.44312204,5.42,43308,62,26,1798,-0.3,2017,4,4,1937,-0.5
6826,5,#N/A,42.26553496,-79.47581003,4.94,43308,65,34,2438,-0.3,2017,4,4,1938,-0.5
6827,9,#N/A,42.027636,-75.80184702,5.76,43241,95,32,3534,-0.3,2016,4,3,1968,-0.4
6828,9,#N/A,42.05953803,-76.34546199,6.21,43411,153,39,6579,-0.3,2017,4,3,2001,-0.6
6829,9,#N/A,42.01705599,-75.79128694,5.18,43229,25,43,1153,-0.3,2016,2,19,1968,-0.4
6830,9,#N/A,41.97024401,-75.02228499,5.76,43339,455,33,16380,-0.3,2017,4,3,1968,-0.6
6831,9,#N/A,41.97046904,-75.02157094,5.63,43339,430,33,15480,-0.3,2017,4,3,1968,-0.6
6832,9,#N/A,41.97784299,-75.05413202,5.43,43321,618,33,22248,-0.3,2010,5,3,1968,-0.6
6833,9,#N/A,41.977099,-75.053454,5.63,43321,618,33,22248,-0.3,2010,5,3,1968,-0.6
6834,9,#N/A,41.98417797,-75.06659602,5.1,43315,849,33,30564,-0.3,2010,5,3,1968,-0.6
6835,9,#N/A,41.98391398,-75.06471304,4.95,43315,828,33,29808,-0.3,2010,5,3,1968,-0.6
6836,9,#N/A,41.99156298,-75.13019699,5.54,43335,583,35,22154,-0.3,2010,4,3,1961,-0.6
6837,9,#N/A,41.991316,-75.12941403,4.91,43376,583,35,22154,-0.3,2010,4,3,1961,-0.6
6838,7,#N/A,44.91953603,-73.44735004,6,42842,41,40,4112.3,-0.3,2008,3,19,1962,-0.6
6839,6,#N/A,42.20459001,-78.27485397,5.09,43158,26,36.9,1000,-0.3,2017,2,2,1938,-0.6
6840,10,#N/A,40.64557297,-73.78734098,5.97,43245,643,20,14697,-0.3,1992,5,3,1989,3.4
6841,5,#N/A,42.16195057,-78.74357689,6.86,42908,722,35.4,35522,-0.3,2015,5,3,2011,-0.6
6842,3,#N/A,43.07428797,-76.000608,5.81,43283,192,38.3,7968,-0.3,2015,4,3,1957,0.1
6843,5,#N/A,42.93746159,-78.88748396,6,43301,81,0,3700,-0.3,2017,3,19,1960,0.9
6844,1,#N/A,42.720401,-73.71615101,4.81,43439,860,32,30100,-0.3,2016,4,3,1961,-0.2
6845,2,#N/A,42.92922101,-74.31071694,5,43040,23,0,4400,-0.3,2015,4,19,1929,-0.6
6846,2,#N/A,42.93021002,-74.31664605,5.67,43249,169,28,5619,-0.3,2015,4,3,1964,-0.6
6847,2,#N/A,42.9372913,-74.28086281,6.5,43052,499,23.3,14222,-0.3,2015,4,11,1909,-0.6
6848,2,#N/A,43.08363902,-75.29215703,7,43363,103.4,30.2,3464,-0.3,2016,4,3,1970,-0.3
6849,10,#N/A,40.72599391,-73.75688721,4.96,43370,287,20,7659,-0.3,2016,4,3,1963,3.4
6850,8,#N/A,41.45753197,-74.32675702,4.5,43257,40,21.7,1000,-0.3,2017,4,3,1956,-0.1
6851,5,#N/A,42.10286902,-78.50746506,6.29,43297,290,63,19100,-0.3,2017,4,3,1973,-0.6
6852,5,#N/A,42.09632104,-78.57769604,5.63,43237,26,35,980,-0.3,2016,2,2,1930,-0.6
6853,5,#N/A,42.09548602,-78.60128298,3.81,43325,27,35.9,1000,-0.3,2016,2,2,1930,-0.6
